transaction_id,transaction_date,vendor_id,amount,transaction_type,payment_mode,reference_number,approved_by,approval_status,amount_zscore,duplicate_flag,approval_flag,amount_anomaly_flag,audit_risk_flag,vendor_name,vendor_risk_rating,month
887,2025-08-14,50,286209,Payment,NEFT,5372acad-96ec-4435-9159-27ccca2da3c0,43,Approved,1.6086956480155077,False,False,False,False,Hoffman Group,High,2025-08
888,2025-07-26,58,187774,Payment,NEFT,09d94bf0-848a-4626-a893-c231d50aeb5a,39,Approved,0.4458514920718214,False,False,False,False,Frye-Walker,Low,2025-07
889,2025-01-17,6,212440,Invoice,NEFT,b83eb9bb-45a2-4a06-9617-5568e39d1d41,5,Approved,0.7372388436287571,False,False,False,False,Johnson Ltd,Low,2025-01
890,2025-09-20,64,203159,Invoice,NEFT,1277a54f-bfe1-430e-9b46-bea79399a321,37,Approved,0.6275994205443527,False,False,False,False,English and Sons,Low,2025-09
891,2025-09-30,69,71985,Invoice,RTGS,ab964ba9-976d-486f-90f4-85abc6a22b24,9,Approved,-0.922001019459275,False,False,False,False,Bryant-Williams,Low,2025-09
892,2025-05-06,86,36551,Payment,RTGS,4bab4932-1c69-4923-aa9b-e096eef5fb8c,34,Approved,-1.340594200966956,False,False,False,False,Hutchinson-Holland,Medium,2025-05
893,2025-08-30,38,134553,Invoice,NEFT,8141830b-f48a-46b2-b3c1-3b8fff33a80e,33,Approved,-0.18286521259094,False,False,False,False,"Mason, Hopkins and May",Low,2025-08
894,2025-05-28,4,278667,Invoice,RTGS,bdc3a390-6e3e-4d20-a9c3-41ed13466c4b,27,Approved,1.519599588441908,False,False,False,False,Pierce PLC,Low,2025-05
895,2025-10-30,32,277544,Payment,RTGS,48e050c5-62c2-4fc4-91f7-8a4324abb523,41,Approved,1.5063332300620151,False,False,False,False,Nelson Ltd,High,2025-10
896,2025-02-28,60,295373,Payment,RTGS,9cf81dc8-ab73-46e2-b45e-01397499a346,23,Approved,1.7169529126578396,False,False,False,False,Thompson PLC,Low,2025-02
897,2025-07-18,88,79807,Invoice,NEFT,a42a65cc-e4fc-401b-b846-69be5616d35c,18,Approved,-0.8295972302807154,False,False,False,False,Moon and Sons,Low,2025-07
898,2025-05-19,43,218286,Invoice,RTGS,c3e59142-701d-4cda-9fa7-b05d122c30a4,17,Pending,0.8062995124523137,False,True,False,True,Stephenson-Collier,Low,2025-05
899,2025-09-07,23,103802,Payment,RTGS,458d2cb3-c5b7-4665-9a7f-1e23321e10da,34,Approved,-0.5461366164556659,False,False,False,False,Adams-Patel,Medium,2025-09
900,2025-09-24,67,201753,Payment,UPI,e08d9393-ff23-4074-9289-ac3bc9ac7a0c,40,Approved,0.6109898925994467,False,False,False,False,Hays-Wolf,Medium,2025-09
901,2024-12-20,65,124875,Payment,NEFT,4fd5fc64-3fb9-4aab-9983-10bccd5bb3a2,50,Approved,-0.2971945237223769,False,False,False,False,Jones Group,Medium,2024-12
902,2025-01-15,21,109186,Invoice,RTGS,d2490eb4-dc3d-4c22-81aa-e7b6951f82ec,6,Approved,-0.4825337014802933,False,False,False,False,Marshall PLC,Low,2025-01
903,2025-06-21,88,198946,Payment,NEFT,7102af0a-2a03-43fe-b4d7-07f7cd35faa5,49,Approved,0.5778299033097233,False,False,False,False,Moon and Sons,Low,2025-06
904,2025-03-24,47,239453,Invoice,NEFT,c2a27bcf-d5f1-44fc-849a-f565ea2981dd,35,Approved,1.0563520572672678,False,False,False,False,Wong and Sons,Medium,2025-03
905,2025-05-14,93,221597,Invoice,RTGS,beb9952e-3c4e-420e-80d6-0b7da98e52c0,29,Approved,0.845413415030965,False,False,False,False,Parker-Singh,Low,2025-05
906,2025-10-01,42,142152,Invoice,RTGS,2936e401-67dd-4193-b47a-418aaecc7e3e,48,Approved,-0.0930957937763306,False,False,False,False,Dickerson-Reed,Low,2025-10
907,2025-01-28,17,235693,Payment,UPI,0da300da-bced-4cad-9548-dd913b9a8f2a,25,Pending,1.0119339740006628,False,True,False,True,Lewis-Sullivan,Medium,2025-01
908,2025-06-21,56,268445,Invoice,UPI,247472c0-c8d9-461a-82de-224a33abb958,19,Approved,1.3988438312208349,False,False,False,False,"Reynolds, Smith and Anderson",High,2025-06
909,2025-03-09,98,29354,Payment,NEFT,c50764f0-aa15-4d58-84e1-6a1204c022f8,1,Pending,-1.4256146651344443,False,True,False,True,Pope-Cuevas,Low,2025-03
910,2025-05-02,93,40525,Invoice,NEFT,e9a612ca-8ac0-4277-8178-37ef57ad6928,1,Approved,-1.2936480672165602,False,False,False,False,Parker-Singh,Low,2025-05
911,2025-11-27,53,37634,Invoice,RTGS,6deb5c96-1e02-4e81-a3d8-9958bf8be9e6,40,Approved,-1.3278003753877716,False,False,False,False,"Lambert, Schwartz and Newman",Medium,2025-11
912,2025-11-17,92,148424,Payment,RTGS,9048ebe0-ebbe-4d33-a857-3726359b0eba,43,Approved,-0.0190026506252278,False,False,False,False,Jackson Group,Low,2025-11
913,2025-07-30,59,38302,Invoice,NEFT,806930e5-9e84-40eb-9412-71519bfef5d1,7,Approved,-1.3199090776159386,False,False,False,False,Gonzalez LLC,Low,2025-07
914,2025-11-27,34,14196,Payment,RTGS,3935cbf8-83f5-4b87-b6b4-b4b8d819af9d,14,Approved,-1.6046809699629545,False,False,False,False,"Yu, Nelson and Martinez",High,2025-11
915,2024-12-22,96,37769,Payment,RTGS,9409e02b-28b3-46fa-928d-87113a3907f8,17,Approved,-1.3262055771853802,False,False,False,False,"Wilson, Garza and Miller",Low,2024-12
916,2025-04-15,70,272413,Payment,NEFT,1ddd47b2-8b5b-48ce-a931-6fd4a6056371,20,Approved,1.445719085051124,False,False,False,False,Gaines-Marshall,Low,2025-04
917,2025-09-30,58,194637,Invoice,RTGS,1b988364-1294-41d3-ac0d-228ec090c14f,6,Approved,0.5269263073533933,False,False,False,False,Frye-Walker,Low,2025-09
918,2025-10-29,23,60830,Payment,NEFT,3b9b9aa6-c510-4077-a962-c83f53a549be,7,Approved,-1.0537786042568758,False,False,False,False,Adams-Patel,Medium,2025-10
919,2025-07-15,27,143009,Invoice,UPI,cc6c7694-f33e-47ce-98c6-05e47326e4eb,36,Approved,-0.0829717785211496,False,False,False,False,Mcdonald LLC,Low,2025-07
920,2025-06-21,64,115776,Invoice,NEFT,3f98fa61-7038-411e-b683-1b9d9d33ce14,2,Approved,-0.4046839225635574,False,False,False,False,English and Sons,Low,2025-06
921,2025-04-17,97,247262,Payment,UPI,50809f67-6eaf-4257-85e0-2e47c8dd49e0,16,Approved,1.1486022732855972,False,False,False,False,"Rodriguez, Mendez and Flowers",Low,2025-04
922,2025-11-29,26,115114,Invoice,UPI,928e24c7-62fe-4a68-9d70-7018b4d9878e,23,Approved,-0.4125043404152841,False,False,False,False,Brown-Salas,Low,2025-11
923,2025-03-24,97,197150,Invoice,UPI,aabc6b20-8770-4e68-8e48-56bc8cfa6326,32,Approved,0.5566131805579088,False,False,False,False,"Rodriguez, Mendez and Flowers",Low,2025-03
924,2025-07-25,43,293646,Invoice,NEFT,06ca867b-fcea-4f80-8a8a-b4eb0de9fbd5,14,Approved,1.6965513089872473,False,False,False,False,Stephenson-Collier,Low,2025-07
925,2025-07-06,6,8174,Payment,UPI,05590ddd-9fed-4e2d-bf3f-13ce718f4cc5,26,Approved,-1.6758207831096288,False,False,False,False,Johnson Ltd,Low,2025-07
926,2025-08-03,100,247580,Payment,NEFT,423b99bd-8763-4247-a7e3-5e6e5764a542,33,Approved,1.1523589090512305,False,False,False,False,"Freeman, Washington and Gallegos",Low,2025-08
927,2025-05-13,63,222070,Payment,UPI,92207031-e164-401d-b152-bc1f03f3b815,12,Approved,0.8510011153993439,False,False,False,False,"Williams, Smith and Hardy",Medium,2025-05
928,2025-08-13,41,148933,Invoice,NEFT,c401615c-5335-4a94-b75a-a1f2feeb8293,46,Approved,-0.0129896707362114,False,False,False,False,"Ellison, Kim and Reyes",Medium,2025-08
929,2025-07-22,58,222726,Payment,RTGS,eecbc5cb-d57b-4b4d-a2ec-db70890c10d9,7,Approved,0.8587506533309642,False,False,False,False,Frye-Walker,Low,2025-07
930,2025-06-16,89,143454,Payment,RTGS,92a14ca0-7741-476c-a3e5-605d3f9cd3d0,26,Approved,-0.0777148511132669,False,False,False,False,Lawson-Mccoy,Low,2025-06
931,2025-05-17,74,294304,Invoice,UPI,4396402c-7104-41f9-8ab6-f751e449b919,38,Approved,1.7043244735589032,False,False,False,False,"Johnson, Kirk and Allen",Low,2025-05
932,2025-11-20,88,299311,Payment,NEFT,bc4e1917-7e44-4805-b643-a44152b4ff40,17,Approved,1.7634737668875975,False,False,False,False,Moon and Sons,Low,2025-11
933,2025-02-21,57,286729,Payment,NEFT,5cc1ae5d-5d55-48b9-81aa-d031d2f01e50,24,Approved,1.6148385744247191,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-02
934,2025-10-20,81,166040,Invoice,RTGS,61270f81-dd71-4419-8a69-a8dda566617b,48,Approved,0.1891007948068234,False,False,False,False,"Parker, Pope and Dominguez",Low,2025-10
935,2025-11-08,58,204316,Payment,UPI,0b917382-f24c-4ebe-a103-2e4471e9d315,29,Approved,0.6412674318048479,False,False,False,False,Frye-Walker,Low,2025-11
936,2025-10-01,17,105625,Payment,NEFT,ff01a4ef-c18e-4995-9367-3f1bf1dbed44,45,Approved,-0.5246009340633732,False,False,False,False,Lewis-Sullivan,Medium,2025-10
937,2025-07-31,73,254264,Invoice,UPI,aaec6a53-4d42-4394-b699-3a99b62dbb55,4,Rejected,1.231319140049631,False,True,False,True,"Mathews, Gutierrez and Miller",Low,2025-07
938,2025-11-15,20,78591,Invoice,UPI,75ceb2e9-667a-41f8-8a2e-f3061ea555e4,44,Approved,-0.8439622274222558,False,False,False,False,"Miller, Torres and Mendez",Low,2025-11
939,2025-09-13,79,234530,Invoice,NEFT,babacd98-dcea-4158-9051-95c88ac6906e,19,Approved,0.9981950828200612,False,False,False,False,Williams LLC,High,2025-09
940,2025-07-28,26,280160,Payment,RTGS,5a0b6341-bfb2-4386-99e2-30ce65c473f6,46,Rejected,1.5372368752283552,False,True,False,True,Brown-Salas,Low,2025-07
941,2025-06-27,82,174439,Invoice,UPI,19fa39b7-0e00-44f4-bb88-4252932f2f23,2,Pending,0.2883208696356041,False,True,False,True,"Baker, White and Brown",High,2025-06
942,2025-05-20,19,166771,Invoice,NEFT,316a14ec-bd43-4666-a62a-5cc9d2b09753,3,Approved,0.1977363317397724,False,False,False,False,Williams-Miller,Medium,2025-05
943,2025-01-26,55,226849,Invoice,NEFT,f468a815-4487-4d58-b085-a4891c376410,7,Approved,0.9074569717639994,False,False,False,False,Strickland-Lam,Medium,2025-01
944,2025-07-23,100,192279,Payment,NEFT,53554fd5-43bf-4f29-ba48-bb9084027c1c,1,Approved,0.4990704987516234,False,False,False,False,"Freeman, Washington and Gallegos",Low,2025-07
945,2025-08-30,10,34813,Payment,RTGS,77f7b652-ffcd-4fcb-a171-15e6c5e3a88c,8,Approved,-1.361125751157743,False,False,False,False,Young LLC,Low,2025-08
946,2025-04-26,92,278541,Payment,UPI,90857e38-21b4-4501-bb8d-d643383a2c9c,41,Approved,1.518111110119676,False,False,False,False,Jackson Group,Low,2025-04
947,2025-01-09,26,181326,Invoice,RTGS,deeae749-b9c1-4a22-984b-b22e71045ff5,45,Approved,0.369679204597601,False,False,False,False,Brown-Salas,Low,2025-01
948,2025-11-06,67,164484,Payment,UPI,807c91c8-538a-4ebd-9398-b84d37420e6d,2,Approved,0.1707192688592603,False,False,False,False,Hays-Wolf,Medium,2025-11
949,2025-08-02,30,30739,Payment,NEFT,a1b1ca76-d61e-4b8e-9501-cab19272f38b,13,Approved,-1.4092532169099103,False,False,False,False,Owens LLC,High,2025-08
950,2025-04-14,98,162977,Invoice,RTGS,f0f32bdf-5c58-4723-b84b-0e8279da4290,42,Rejected,0.1529165955925652,False,True,False,True,Pope-Cuevas,Low,2025-04
951,2025-03-31,79,188500,Invoice,NEFT,14e19194-3927-41ea-a282-b5970fee8260,48,Approved,0.4544279624046819,False,False,False,False,Williams LLC,High,2025-03
952,2025-05-07,84,137371,Invoice,RTGS,2b072aa6-d0e8-4670-9309-1d5431518aa5,3,Approved,-0.1495752767810217,False,False,False,False,Clark-Romero,Low,2025-05
953,2025-04-03,40,299499,Payment,UPI,d2953d8d-31a9-4de6-858b-33ffe6c10dfe,34,Pending,1.7656946710509278,False,True,False,True,"Wyatt, Hunt and Smith",Medium,2025-04
954,2025-08-14,6,269140,Payment,RTGS,08a8280c-0513-4ad3-b493-f79529a86fca,18,Approved,1.407054088633146,False,False,False,False,Johnson Ltd,Low,2025-08
955,2025-10-28,94,86268,Invoice,UPI,e7fd63ac-d393-49c2-95bd-04c6f4502b80,32,Pending,-0.7532713696462647,False,True,False,True,Taylor-Ware,Low,2025-10
956,2025-01-04,6,94242,Invoice,UPI,c58f2b2a-5cc6-4e79-9904-dfe5db7d80d9,37,Approved,-0.6590719558250125,False,False,False,False,Johnson Ltd,Low,2025-01
957,2025-08-18,59,241042,Invoice,UPI,c3b3a1e4-5d79-4527-932e-d3a189f13acc,5,Approved,1.0751234227754154,False,False,False,False,Gonzalez LLC,Low,2025-08
958,2025-11-30,37,194826,Invoice,RTGS,6f1acf63-cff6-4c4a-82f2-f2cfb368938c,17,Approved,0.5291590248367413,False,False,False,False,"Miller, Robinson and Curtis",Medium,2025-11
959,2025-06-03,72,202780,Invoice,UPI,8635647b-5a89-4bf7-a542-0cf573f3fe9c,38,Pending,0.6231221722576391,False,True,False,True,Baker-Maldonado,Low,2025-06
960,2025-08-25,88,291198,Payment,RTGS,0f7eef3a-1d42-4178-9e11-74ebea0a0580,12,Approved,1.6676323015838832,False,False,False,False,Moon and Sons,Low,2025-08
961,2025-05-29,34,50689,Invoice,NEFT,15e9c24a-be6c-423a-8131-0a7db82b15ff,3,Approved,-1.1735774825565142,False,False,False,False,"Yu, Nelson and Martinez",High,2025-05
962,2025-02-11,1,259822,Payment,RTGS,c4190110-4e19-4ead-b6a3-443139ff89d2,13,Approved,1.296977572708086,False,False,False,False,Clarke-Carlson,Medium,2025-02
963,2025-03-30,85,33885,Invoice,RTGS,db82d92b-4d2c-46ce-8fa5-973e469f6729,5,Approved,-1.3720885121341817,False,False,False,False,"Williams, Malone and Villa",Low,2025-03
964,2025-11-26,12,26584,Payment,RTGS,e3d4aac8-fc46-4fc1-aeee-0e4d6b9b85fc,6,Approved,-1.4583375615835124,False,False,False,False,Moreno-Le,Medium,2025-11
965,2025-07-15,51,131218,Invoice,NEFT,2926fa3b-8bdd-4269-935f-02575c035440,12,Approved,-0.2222626348500165,False,False,False,False,Moore-George,High,2025-07
966,2025-06-24,8,81411,Invoice,RTGS,f0f32a1e-24df-40b6-8677-90b05b6c0490,21,Pending,-0.810648664972302,False,True,False,True,Hammond-Turner,Low,2025-06
967,2025-02-21,8,28331,Invoice,RTGS,65634ff7-f34a-4760-a2c4-926ef8fa6c02,12,Approved,-1.437699691512566,False,False,False,False,Hammond-Turner,Low,2025-02
968,2025-01-26,54,94044,Payment,NEFT,e7f7bc18-0297-43b2-a20f-834107b3dd0d,44,Approved,-0.66141099318852,False,False,False,False,Bishop-Chambers,Low,2025-01
969,2025-01-02,39,167007,Invoice,UPI,bdf8eeda-40e7-40b4-bb0e-150693ef3fe2,9,Approved,0.200524275263953,False,False,False,False,Larson Inc,Low,2025-01
970,2025-11-24,38,275012,Payment,RTGS,a39a69d6-fd37-43ac-bbba-9f0259892bb9,44,Pending,1.476421903777163,False,True,False,True,"Mason, Hopkins and May",Low,2025-11
971,2025-08-11,62,177409,Payment,NEFT,8246fb27-485f-4788-82db-36062d6feb7d,50,Approved,0.3234064300882149,False,False,False,False,Velasquez-Bartlett,Medium,2025-08
972,2025-06-17,51,118783,Payment,NEFT,f7f5706e-5944-4063-a12a-33fe9044e34d,6,Approved,-0.3691612692702912,False,False,False,False,Moore-George,High,2025-06
973,2025-12-04,39,194216,Invoice,RTGS,81c5992d-e113-47cc-879c-028c7faf9db3,28,Approved,0.5219528996259356,False,False,False,False,Larson Inc,Low,2025-12
974,2025-08-24,96,56482,Payment,RTGS,84ebef0c-a92a-4076-b370-ab59547994a9,42,Approved,-1.1051429196938964,False,False,False,False,"Wilson, Garza and Miller",Low,2025-08
975,2025-07-09,26,291744,Invoice,UPI,949444ba-e330-4712-9df7-347e92821d09,34,Approved,1.674082374313555,False,False,False,False,Brown-Salas,Low,2025-07
976,2025-10-13,87,230756,Invoice,UPI,daa46d70-e207-4fcf-80a3-e3c9d56358dd,40,Pending,0.9536116130732084,False,True,False,True,Owens Group,Low,2025-10
977,2025-03-29,2,28777,Payment,UPI,d8c55584-1b37-4c07-ad55-ef61c3b9eec5,50,Approved,-1.432430950784665,False,False,False,False,Adams Ltd,High,2025-03
978,2024-12-18,18,130549,Payment,NEFT,e9e26f39-9cb7-4f93-8b18-17212db45267,30,Approved,-0.2301657459418672,False,False,False,False,"Gonzalez, Maynard and Pham",Medium,2024-12
979,2025-04-09,10,292062,Payment,NEFT,646085db-f465-4fa8-bb10-024047750d3d,11,Pending,1.6778390100791882,False,True,False,True,Young LLC,Low,2025-04
980,2025-08-27,90,116776,Invoice,NEFT,286e03bd-cc3d-4b26-b223-3acb6f5669f1,40,Approved,-0.3928706025458433,False,False,False,False,"Solomon, Charles and Tyler",Low,2025-08
981,2025-04-12,42,147226,Payment,NEFT,e323fbb6-9bef-4b76-ad25-751ab344a063,30,Approved,-0.0331550080064493,False,False,False,False,Dickerson-Reed,Low,2025-04
982,2025-07-08,23,254141,Payment,NEFT,378273ff-a28b-4421-ae8d-988fe955b7ae,12,Pending,1.2298661016874524,False,True,False,True,Adams-Patel,Medium,2025-07
983,2025-04-05,53,83840,Payment,RTGS,da1e2861-95b3-4ea7-9102-f600ff7f6fef,48,Approved,-0.7819541106492746,False,False,False,False,"Lambert, Schwartz and Newman",Medium,2025-04
984,2025-12-11,30,163901,Invoice,UPI,e9575ef1-b21a-454d-bd11-49308a78f68b,29,Approved,0.163832103288933,False,False,False,False,Owens LLC,High,2025-12
985,2025-08-12,58,270470,Payment,RTGS,d5dff5a3-6169-4849-8715-53ab1ff621fb,11,Approved,1.4227658042567055,False,False,False,False,Frye-Walker,Low,2025-08
986,2025-05-10,82,146900,Invoice,RTGS,e2967bbd-27aa-4bc1-bf75-64aa638b07b3,12,Approved,-0.0370061503322241,False,False,False,False,"Baker, White and Brown",High,2025-05
987,2025-03-02,7,149587,Payment,UPI,c70b9f8c-884b-4dd6-974e-51cdbe7817b4,40,Approved,-0.0052637594446264,False,False,False,False,Ferguson LLC,Low,2025-03
988,2025-01-02,73,196007,Invoice,NEFT,339788ed-a7c0-4ef9-8402-d6f7937c62cf,13,Approved,0.5431105557776615,False,False,False,False,"Mathews, Gutierrez and Miller",Low,2025-01
989,2025-06-16,74,288816,Invoice,RTGS,f8bf9dd2-5a00-437a-be97-0820e1b7f635,50,Pending,1.6394929733016883,False,True,False,True,"Johnson, Kirk and Allen",Low,2025-06
990,2025-11-04,7,108463,Payment,UPI,4920528c-07b1-462e-bc22-5410375276cb,15,Approved,-0.4910747318531006,False,False,False,False,Ferguson LLC,Low,2025-11
991,2025-11-07,85,163272,Payment,UPI,3e8a7a0e-544b-4811-90fe-1f1c4f59030d,44,Approved,0.1564015249977909,False,False,False,False,"Williams, Malone and Villa",Low,2025-11
992,2025-01-29,37,123422,Invoice,NEFT,51ec6a86-bab2-4f73-b46e-40db125f2ee4,48,Approved,-0.3143592777081155,False,False,False,False,"Miller, Robinson and Curtis",Medium,2025-01
993,2025-05-11,91,192535,Payment,NEFT,362848c2-0475-4098-ba18-a3d8965df6e5,4,Pending,0.5020947086761582,False,True,False,True,Davis PLC,High,2025-05
994,2025-11-18,31,61116,Payment,NEFT,ab9391c3-4aed-492d-93fd-3da1c4f3c59f,44,Approved,-1.0503999947318094,False,False,False,False,Baker-Murray,Low,2025-11
995,2025-08-19,97,162403,Invoice,NEFT,f702dbe7-e905-438d-a537-24cb14791af7,28,Pending,0.1461357499023973,False,True,False,True,"Rodriguez, Mendez and Flowers",Low,2025-08
996,2025-12-05,69,163177,Payment,RTGS,ec89908c-dc8a-49cb-ab5d-16216ab921d6,13,Approved,0.155279259596108,False,False,False,False,Bryant-Williams,Low,2025-12
997,2025-08-20,58,7637,Invoice,RTGS,ec269717-3abe-41af-a114-cdd02792af9f,38,Approved,-1.682164535959141,False,False,False,False,Frye-Walker,Low,2025-08
998,2025-04-18,33,295886,Payment,NEFT,b7f7cfe5-3d38-4967-abbb-51e1e6550953,8,Pending,1.7230131458269269,False,True,False,True,"Robertson, Washington and Walker",Low,2025-04
999,2025-06-06,51,109824,Invoice,RTGS,560a2ba4-16a6-4e31-9715-db60fc4d9d8c,15,Approved,-0.4749968033089917,False,False,False,False,Moore-George,High,2025-06
1000,2025-04-02,83,222394,Payment,RTGS,f7818276-3fd8-42a2-aa14-7fd0930d4f32,4,Pending,0.8548286310850832,False,True,False,True,Mcmahon Group,High,2025-04
1001,2025-05-17,80,111471,Payment,NEFT,caf68d6d-5b3b-4dff-b3ec-7216914b1d6e,23,Approved,-0.4555402652398165,False,False,False,False,Barker and Sons,Medium,2025-05
1002,2025-03-22,36,120260,Invoice,RTGS,e4b05e8e-f0a4-4cf7-ab14-e9ccb7efd0a7,43,Pending,-0.3517129956041274,False,True,False,True,Evans-Todd,Low,2025-03
1003,2025-03-31,63,100864,Invoice,RTGS,48005363-f0ca-4999-b190-74bc82b8471e,41,Approved,-0.5808441506677099,False,False,False,False,"Williams, Smith and Hardy",Medium,2025-03
1004,2025-03-06,93,250160,Invoice,NEFT,ebe7c14a-293d-4267-b5db-7fdb5b7542d2,50,Approved,1.1828372746969325,False,False,False,False,Parker-Singh,Low,2025-03
1005,2025-01-16,42,176635,Invoice,RTGS,849977cd-594f-4a27-92f2-cc13200056bc,42,Approved,0.3142629203945042,False,False,False,False,Dickerson-Reed,Low,2025-01
1006,2025-02-27,96,266849,Invoice,UPI,ba50d180-8f56-4562-8435-6b4697f5d3b3,27,Pending,1.379989772472563,False,True,False,True,"Wilson, Garza and Miller",Low,2025-02
1007,2025-01-07,46,288817,Payment,UPI,a6f777b2-a65e-421b-b57b-b03e3625620a,26,Approved,1.639504786621706,False,False,False,False,"Moran, Wright and Tucker",Low,2025-01
1008,2025-09-30,38,30494,Payment,NEFT,5be5b052-f96e-442b-8471-2d164e9f4c57,9,Approved,-1.4121474803142502,False,False,False,False,"Mason, Hopkins and May",Low,2025-09
1009,2025-06-19,87,128777,Invoice,UPI,a40c4673-cfb7-4e11-88a6-b9e65881f8c7,31,Approved,-0.2510989490132566,False,False,False,False,Owens Group,Low,2025-06
1010,2025-12-06,40,204215,Invoice,UPI,48c02b08-0971-4c87-a2aa-e7cc9c93d155,34,Pending,0.6400742864830588,False,True,False,True,"Wyatt, Hunt and Smith",Medium,2025-12
1011,2025-01-10,49,171991,Invoice,UPI,c96d62ec-f457-4222-85df-50fb7348c1ce,13,Pending,0.25940186223224,False,True,False,True,"Wilson, Hale and Allen",High,2025-01
1012,2024-12-18,68,151895,Payment,RTGS,2406c308-5149-4cae-b987-a5f27a56ccf3,44,Approved,0.0220013831562577,False,False,False,False,"Morris, Dennis and Ramirez",Low,2024-12
1013,2025-04-05,67,102493,Invoice,RTGS,a1b06e30-97e5-427d-b7d4-53e876d4c61e,50,Pending,-0.5616002523588537,False,True,False,True,Hays-Wolf,Medium,2025-04
1014,2025-08-28,49,292307,Invoice,NEFT,d76dda6a-f08b-40fe-8950-e5c942b1bac8,4,Pending,1.6807332734835283,False,True,False,True,"Wilson, Hale and Allen",High,2025-08
1015,2025-09-04,31,45633,Invoice,RTGS,604168e8-7982-4cfe-846c-fedfb8abf2b0,20,Approved,-1.2333056285660766,False,False,False,False,Baker-Murray,Low,2025-09
1016,2025-08-30,28,185388,Invoice,UPI,e990bb45-0801-4f11-aa09-d9b62fedefd2,17,Approved,0.4176649105095557,False,False,False,False,"Williamson, Mendez and Morgan",Low,2025-08
1017,2025-07-24,77,217369,Payment,RTGS,109ee247-ae50-4f39-bbc5-db010512ff6d,36,Approved,0.7954666979960698,False,False,False,False,Franco-Singleton,Low,2025-07
1018,2025-12-05,52,282510,Invoice,NEFT,829b5a65-40ff-4820-846d-100956e9de9d,4,Approved,1.5649981772699832,False,False,False,False,Williams PLC,Medium,2025-12
1019,2025-07-26,66,44236,Invoice,RTGS,d0ae4543-4cbd-4e3f-b43c-9603640a6af7,32,Approved,-1.249808836630823,False,False,False,False,Moore-Fitzgerald,Low,2025-07
1020,2025-01-14,77,120140,Payment,RTGS,564d079f-dae8-4ffa-9aa5-b6830f7c2d95,10,Approved,-0.3531305940062531,False,False,False,False,Franco-Singleton,Low,2025-01
1021,2025-01-02,60,215047,Invoice,NEFT,dc10e45d-923b-4c01-a5f9-6ef2f077dbd0,8,Approved,0.7680361689149378,False,False,False,False,Thompson PLC,Low,2025-01
1022,2025-07-28,78,242268,Invoice,NEFT,5aeac135-95c0-4cb7-ba0d-3c20d053b20f,17,Approved,1.089606553117133,False,False,False,False,Williams-Hopkins,Low,2025-07
1023,2025-07-27,57,270660,Payment,RTGS,fb549d4c-2320-4055-8a2f-644348d361fb,43,Approved,1.4250103350600714,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-07
1024,2025-12-08,100,200889,Invoice,NEFT,efa25afe-c95f-45c6-82cc-d6d651d5fa42,14,Approved,0.6007831841041418,False,False,False,False,"Freeman, Washington and Gallegos",Low,2025-12
1025,2025-10-01,62,8626,Invoice,RTGS,c5a5d5b4-9b8b-4d42-a6b9-6ecddee0648c,44,Approved,-1.670481162461622,False,False,False,False,Velasquez-Bartlett,Medium,2025-10
1026,2025-04-03,6,228032,Invoice,UPI,898c9785-6b00-40ca-a82d-9f9c5f2a65e2,27,Approved,0.9214321293449552,False,False,False,False,Johnson Ltd,Low,2025-04
1027,2024-12-31,80,101055,Payment,UPI,c229edd1-0201-48f0-b3cf-dd7b9d8c6f39,20,Approved,-0.5785878065443265,False,False,False,False,Barker and Sons,Medium,2024-12
1028,2025-10-11,25,46115,Invoice,NEFT,cc733618-5c6d-45ae-bd31-a23c54e06025,18,Approved,-1.2276116083175386,False,False,False,False,"Lewis, Cook and Johnson",Medium,2025-10
1029,2025-06-28,57,164762,Payment,NEFT,aad117d0-e4f2-4356-b5c7-4a0bd1f78f40,1,Approved,0.1740033718241848,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-06
1030,2025-09-18,42,222364,Invoice,NEFT,3af7edbe-0f1a-4593-9344-1ac773c1e37c,40,Approved,0.8544742314845517,False,False,False,False,Dickerson-Reed,Low,2025-09
1031,2025-10-24,55,223547,Payment,NEFT,00fa53f1-a3a9-4774-8486-56debd90465a,34,Approved,0.8684493890655075,False,False,False,False,Strickland-Lam,Medium,2025-10
1032,2025-12-03,55,27486,Payment,UPI,1d704370-b1c0-4f52-bb4f-e061c42c21bb,13,Approved,-1.4476819469275342,False,False,False,False,Strickland-Lam,Medium,2025-12
1033,2025-08-04,73,67785,Invoice,UPI,a3bde9af-d675-4afa-83da-bf3ea679da30,7,Approved,-0.9716169635336742,False,False,False,False,"Mathews, Gutierrez and Miller",Low,2025-08
1034,2025-06-25,42,232369,Invoice,NEFT,257e03d1-b5c3-4003-8f24-8951604267b7,17,Approved,0.9726664982617812,False,False,False,False,Dickerson-Reed,Low,2025-06
1035,2025-05-11,2,167403,Invoice,NEFT,7a95bb7a-f1df-495f-80a7-e89105aa87b8,5,Rejected,0.2052023499909678,False,True,False,True,Adams Ltd,High,2025-05
1036,2025-05-04,71,207278,Payment,NEFT,abfa224e-e730-4219-a253-436af80ad874,4,Rejected,0.6762584856973171,False,True,False,True,Jones Ltd,Medium,2025-05
